vendor,family,segment,codename,arch,model,model_full,cores,p_cores,e_cores,threads,base_clock,boost_clock,all_core_boost,l2_cache,l3_cache,tdp,tdp_config_up,process,socket,socket_count,pcie_gen,pcie_lanes,mem_type,mem_channels,mem_speed,mem_max_capacity,ecc,cxl,upi_links,igpu_model,igpu_cores,igpu_clock,npu_tops,launch_date,launch_price_usd,part_number,source_url,source_tier,confidence,notes
Intel,Core Ultra,desktop,Arrow Lake-S,Arrow Lake,Core Ultra 9 285T,Intel Core Ultra 9 Processor 285T,24,8,16,24,1.40 GHz,5.40 GHz,,40 MB,36 MB,35W,112W,TSMC N3B,LGA1851,1,5.0 and 4.0,24,DDR5,2,6400 MT/s,256 GB,yes,,,Intel Graphics,,,13,2025-Q1,549,,https://www.intel.com/content/www/us/en/products/sku/241059/intel-core-ultra-9-processor-285t-36m-cache-up-to-5-40-ghz/specifications.html,1,high,T-suffix low power SKU. Base freq very low (1.4GHz) by design for 35W TDP.
Intel,Core Ultra,desktop,Arrow Lake-S Refresh,Arrow Lake,Core Ultra 5 250K Plus,Intel Core Ultra 5 Processor 250K Plus,18,6,12,18,4.20 GHz,5.30 GHz,,30 MB,30 MB,125W,159W,TSMC N3B,LGA1851,1,5.0 and 4.0,24,DDR5,2,7200 MT/s,256 GB,yes,,,Intel Graphics,4,,13,2026-Q1,219,,https://www.intel.com/content/www/us/en/products/sku/245694/intel-core-ultra-5-processor-250k-plus-30m-cache-up-to-5-30-ghz/specifications.html,1,high,"RCP range $219-$229, low end used. Adds 4 E-cores vs 245K (14->18 total cores), raises P-core base 3.6->4.2GHz, DDR5-7200 support."
Intel,Core Ultra,desktop,Arrow Lake-S Refresh,Arrow Lake,Core Ultra 5 250KF Plus,Intel Core Ultra 5 Processor 250KF Plus,18,6,12,18,4.20 GHz,5.30 GHz,,30 MB,30 MB,125W,159W,TSMC N3B,LGA1851,1,5.0 and 4.0,24,DDR5,2,7200 MT/s,256 GB,no,,,,,,13,2026-Q1,204,,https://www.intel.com/content/www/us/en/products/sku/245689/intel-core-ultra-5-processor-250kf-plus-30m-cache-up-to-5-30-ghz/specifications.html,1,high,"RCP range $204-$214, low end used. No iGPU (F-suffix). ECC=No per ARK."
Intel,Core Ultra,desktop,Arrow Lake-S Refresh,Arrow Lake,Core Ultra 7 270K Plus,Intel Core Ultra 7 Processor 270K Plus,24,8,16,24,3.70 GHz,5.50 GHz,,40 MB,36 MB,125W,250W,TSMC N3B,LGA1851,1,5.0 and 4.0,24,DDR5,2,7200 MT/s,256 GB,yes,,,Intel Graphics,4,,13,2026-Q1,339,,https://www.intel.com/content/www/us/en/products/sku/245692/intel-core-ultra-7-processor-270k-plus-36m-cache-up-to-5-50-ghz/specifications.html,1,high,"RCP range $339-$349, low end used. Arrow Lake-S Refresh 'Plus' part: adds 4 E-cores vs 265K (20->24 total cores), raises Total L2/L3 cache (30->40MB L2, 30->36MB L3), raises max memory speed to DDR5-7200 (vs 6400 on originals). ARK Launch Date=Q1'26; third-party press cites public retail availability March 26 2026."
Intel,Arc B-Series,desktop,Battlemage,Xe2-HPG,Arc B570,Intel Arc B570 Graphics,18,,,,,2.50 GHz,,,18 MB,150W,,TSMC N5,,,4.0,8,GDDR6,,19 Gbps,10 GB,no,no,,,,,,2024-Q4,219,,https://www.intel.com/content/www/us/en/products/sku/241676/intel-arc-b570-graphics/specifications.html,1,high,18 Xe2-cores / 144 XVE / 144 XMX engines. Mem bandwidth 380 GB/s (160-bit bus). GPU Peak TOPS(Int8) 203. L2 18MB corroborated by TechPowerUp/gpus.axiomgaming (not explicit on ARK snippet but consistent across sources).
Intel,Arc B-Series,desktop,Battlemage,Xe2-HPG,Arc B580,Intel Arc B580 Graphics,20,,,,,2.67 GHz,,,18 MB,190W,,TSMC N5,,,4.0,8,GDDR6,,19 Gbps,12 GB,no,no,,,,,,2024-Q4,249,,https://www.intel.com/content/www/us/en/products/sku/241598/intel-arc-b580-graphics/specifications.html,1,high,"20 Xe2-cores / 160 XVE / 160 XMX engines. Mem bandwidth 456 GB/s (192-bit bus). GPU Peak TOPS(Int8) 233. BMG-G21 die, 19.6B transistors, 272mm2. L2 18MB per TechPowerUp architecture review. Real-world power draw measured lower than 190W TBP rating (~150-162W) per Puget Systems/TechPowerUp reviews - TBP is board spec ceiling, not typical draw."
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10100,Intel Core i3-10100 Processor,4,4,0,8,3.60 GHz,4.30 GHz,,,6 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,1.10 GHz,,2020-Q2,134,,https://ark.intel.com/content/www/us/en/ark/products/199283/,1,high,TechPowerUp cross-check: matches ARK exactly.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10100F,Intel Core i3-10100F Processor,4,4,0,8,3.60 GHz,4.30 GHz,,,6 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,,,,,2020-Q4,107,,https://www.intel.com/content/www/us/en/products/sku/203473/,1,high,"No integrated graphics (F-suffix), confirmed by ARK/TechPowerUp/Tom's Hardware."
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10100T,Intel Core i3-10100T Processor,4,4,0,8,3.00 GHz,3.80 GHz,,,6 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,134,,https://ark.intel.com/content/www/us/en/ark/products/199284.html,1,medium,Configurable TDP-down 25W at 2.40GHz base per ARK.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10105,Intel Core i3-10105 Processor,4,4,0,8,3.70 GHz,4.40 GHz,,,6 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,1.15 GHz,,2021-Q1,134,,https://ark.intel.com/content/www/us/en/ark/products/201894.html,1,medium,Comet Lake-S Refresh part.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10105F,Intel Core i3-10105F Processor,4,4,0,8,3.70 GHz,4.40 GHz,,,6 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,,,,,2021-Q1,107,,https://www.intel.com/content/www/us/en/products/sku/203474/,1,high,No integrated graphics (F-suffix). Comet Lake-S Refresh part.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10105T,Intel Core i3-10105T Processor,4,4,0,8,3.00 GHz,3.90 GHz,,,6 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2021-Q1,,,https://ark.intel.com/content/www/us/en/ark/products/201890/,1,medium,Comet Lake-S Refresh part. Configurable TDP-down 25W at 2.40GHz base.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10300,Intel Core i3-10300 Processor,4,4,0,8,3.70 GHz,4.40 GHz,,,8 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,157,,https://ark.intel.com/content/www/us/en/ark/products/199281/,1,high,"TechPowerUp cross-check: matches ARK on cores/threads/clocks/TDP/L3, no disagreement."
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10300T,Intel Core i3-10300T Processor,4,4,0,8,3.00 GHz,3.90 GHz,,,8 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,157,,https://www.intel.com/content/www/us/en/products/sku/199282/,1,medium,Configurable TDP-down 25W at 2.50GHz base per ARK.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10305,Intel Core i3-10305 Processor,4,4,0,8,3.80 GHz,4.50 GHz,,,8 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2021-Q1,,,https://ark.intel.com/content/www/us/en/ark/products/201893/,1,medium,Comet Lake-S Refresh part. PCIe 3.0/16 lanes confirmed via third-party listing derived from ARK data.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10305T,Intel Core i3-10305T Processor,4,4,0,8,3.00 GHz,4.00 GHz,,,8 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,1.10 GHz,,2021-Q1,,,https://ark.intel.com/content/www/us/en/ark/products/201898/,1,medium,Comet Lake-S Refresh part. Configurable TDP-down 25W at 2.50GHz base.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10320,Intel Core i3-10320 Processor,4,4,0,8,3.80 GHz,4.60 GHz,,,8 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,169,,https://ark.intel.com/content/www/us/en/ark/products/199280/,1,medium,Launch price sourced from ARK product page.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i3-10325,Intel Core i3-10325 Processor,4,4,0,8,3.90 GHz,4.70 GHz,,,8 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2021-Q1,,,https://ark.intel.com/content/www/us/en/ark/products/201889/,1,medium,Comet Lake-S Refresh part (2021 launch). Launch price not found in sources retrieved; left blank.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10400,Intel Core i5-10400 Processor,6,6,0,12,2.90 GHz,4.30 GHz,,,12 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199271/intel-core-i5-10400-processor-12m-cache-up-to-4-30-ghz.html,1,medium,"Launch price conflicting between sources ($200 search-summary vs $148 retail 'best price'); neither independently ARK-confirmed, left blank."
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10400F,Intel Core i5-10400F Processor,6,6,0,12,2.90 GHz,4.30 GHz,,,12 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199278/intel-core-i5-10400f-processor-12m-cache-up-to-4-30-ghz.html,1,medium,No integrated graphics (F-suffix). Launch price conflicting ($173 vs $155 reported); left blank.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10400T,Intel Core i5-10400T Processor,6,6,0,12,2.00 GHz,3.60 GHz,,,12 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199276.html,1,medium,Configurable TDP-down 25W at 1.30GHz base. Part number CM8070104290806 cited only by cpu-world.com (not tier-1); left blank pending ARK confirmation.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10500,Intel Core i5-10500 Processor,6,6,0,12,3.10 GHz,4.50 GHz,,,12 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199277/intel-core-i5-10500-processor-12m-cache-up-to-4-50-ghz.html,1,medium,"Launch price flagged unreliable: a search summary returned an identical $211 figure for both i5-10500 and i5-10500T (likely a summarization error, not real ARK data); left blank."
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10500T,Intel Core i5-10500T Processor,6,6,0,12,2.30 GHz,3.80 GHz,,,12 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199275/intel-core-i5-10500t-processor-12m-cache-up-to-3-80-ghz.html,1,medium,Configurable TDP-down 25W at 1.70GHz base. Launch price flagged unreliable (duplicate $211 figure shared with i5-10500); left blank.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10600,Intel Core i5-10600 Processor,6,6,0,12,3.30 GHz,4.80 GHz,,,12 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199273/intel-core-i5-10600-processor-12m-cache-up-to-4-80-ghz.html,1,high,Directly fetched ARK page. Current ARK page template no longer shows a launch-price field for this SKU; left blank.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10600K,Intel Core i5-10600K Processor,6,6,0,12,4.10 GHz,4.80 GHz,,,12 MB,125W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,1.20 GHz,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199311/intel-core-i5-10600k-processor-12m-cache-up-to-4-80-ghz.html,1,medium,Configurable TDP-down 95W at 3.80GHz base. Max Memory Bandwidth 41.6GB/s. Launch price ($262) and spec code (SRH6R) cited only by cpu-world.com (not tier-1); left blank pending ARK confirmation.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10600KF,Intel Core i5-10600KF Processor,6,6,0,12,4.10 GHz,4.80 GHz,,,12 MB,125W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199315.html,1,high,"No integrated graphics (KF). Configurable TDP-down 95W at 3.80GHz base. PCIe 3.0/16 lanes directly confirmed on this ARK page ('Up to 1x16, 2x8, 1x8+2x4')."
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i5-10600T,Intel Core i5-10600T Processor,6,6,0,12,2.40 GHz,4.00 GHz,,,12 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2666,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199279/intel-core-i5-10600t-processor-12m-cache-up-to-4-00-ghz.html,1,high,Configurable TDP-down 25W at 1.90GHz base. One third-party aggregator listed max turbo 3.70GHz vs ARK's 4.00GHz; ARK value used as authoritative.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i7-10700,Intel Core i7-10700 Processor,8,8,0,16,2.90 GHz,4.80 GHz,,,16 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199316/intel-core-i7-10700-processor-16m-cache-up-to-4-80-ghz.html,1,medium,Launch RCP not captured from ARK in this research pass; left blank rather than use unconfirmed figure.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i7-10700F,Intel Core i7-10700F Processor,8,8,0,16,2.90 GHz,4.80 GHz,,,16 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199318/intel-core-i7-10700f-processor-16m-cache-up-to-4-80-ghz.html,1,medium,No integrated graphics (F-suffix). Launch RCP not captured from ARK in this research pass; left blank.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i7-10700K,Intel Core i7-10700K Processor,8,8,0,16,3.80 GHz,5.10 GHz,,,16 MB,125W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,421,SRH72,https://ark.intel.com/content/www/us/en/ark/products/199335/intel-core-i7-10700k-processor-16m-cache-up-to-5-10-ghz.html,1,high,Configurable TDP-down 95W at 3.50GHz base per ARK.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i7-10700KF,Intel Core i7-10700KF Processor,8,8,0,16,3.80 GHz,5.10 GHz,,,16 MB,125W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,,,,,2020-Q2,384,,https://ark.intel.com/content/www/us/en/ark/products/199325/intel-core-i7-10700kf-processor-16m-cache-up-to-5-10-ghz.html,1,high,No integrated graphics (KF). Configurable TDP-down 95W at 3.50GHz base per ARK.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i7-10700T,Intel Core i7-10700T Processor,8,8,0,16,2.00 GHz,4.50 GHz,,,16 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,355,,https://ark.intel.com/content/www/us/en/ark/products/199314/intel-core-i7-10700t-processor-16m-cache-up-to-4-50-ghz.html,1,high,Configurable TDP-down 25W at 1.30GHz base per ARK.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i9-10850K,Intel Core i9-10850K Processor,10,10,0,20,3.60 GHz,5.20 GHz,,,20 MB,125W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q3,498,,https://ark.intel.com/content/www/us/en/ark/products/205904/intel-core-i9-10850k-processor-20m-cache-up-to-5-20-ghz.html,1,high,Configurable TDP-down 95W at 3.30GHz base per ARK. Max Turbo 5.20GHz via TVB; TB Max3.0 5.10GHz; TB2.0 5.00GHz.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i9-10900,Intel Core i9-10900 Processor,10,10,0,20,2.80 GHz,5.20 GHz,,,20 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,,,https://ark.intel.com/content/www/us/en/ark/products/199328.html,1,medium,"Turbo Boost Max 3.0 5.10GHz. Max Turbo Power (PL2, ~224W per third-party review) is not an ARK-labeled field for this SKU; left blank. Launch price ($440 third-party) not ARK-confirmed; left blank."
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i9-10900F,Intel Core i9-10900F Processor,10,10,0,20,2.80 GHz,5.20 GHz,,,20 MB,65W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,,,,,2020-Q2,464,,https://ark.intel.com/content/www/us/en/ark/products/199329.html,1,high,"No integrated graphics (F-suffix). Turbo Boost Max 3.0 5.10GHz, Turbo Boost 2.0 5.00GHz per ARK."
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i9-10900K,Intel Core i9-10900K Processor,10,10,0,20,3.70 GHz,5.30 GHz,,,20 MB,125W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,Intel UHD Graphics 630,,1.20 GHz,,2020-Q2,537,,https://ark.intel.com/content/www/us/en/ark/products/199332/intel-core-i9-10900k-processor-20m-cache-up-to-5-30-ghz.html,1,high,Max Turbo 5.30GHz via Thermal Velocity Boost; Turbo Boost Max 3.0 5.20GHz; Turbo Boost 2.0 5.10GHz. All-core turbo and total L2 not published as ARK line items (per-core L2 256KB is the known die spec but not an ARK field). EU count not ARK-listed.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i9-10900KF,Intel Core i9-10900KF Processor,10,10,0,20,3.70 GHz,5.30 GHz,,,20 MB,125W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,,,,,2020-Q2,,SRH92,https://ark.intel.com/content/www/us/en/ark/products/199331/intel-core-i9-10900kf-processor-20m-cache-up-to-5-30-ghz.html,1,high,No integrated graphics (KF). Launch price not independently ARK-confirmed in this pass (third-party cites ~$472); left blank rather than use unconfirmed figure.
Intel,Core (10th Gen),desktop,Comet Lake-S,Comet Lake,i9-10900T,Intel Core i9-10900T Processor,10,10,0,20,1.90 GHz,4.60 GHz,,,20 MB,35W,,14 nm,LGA1200,1,3.0,16,DDR4,2,DDR4-2933,128 GB,no,,,Intel UHD Graphics 630,,,,2020-Q2,483,,https://ark.intel.com/content/www/us/en/ark/products/199324/intel-core-i9-10900t-processor-20m-cache-up-to-4-60-ghz.html,1,high,"Configurable TDP-down 25W at 1.20GHz base per ARK. Turbo Boost Max 3.0 4.60GHz, TB2.0 4.50GHz."
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i3-13100,Intel Core i3-13100 Processor,4,4,0,8,3.40 GHz,4.50 GHz,,5 MB,12 MB,60W,110W,Intel 7,LGA1700,1,5.0 and 4.0,20,DDR5,2,DDR5-4800,192,no,,,Intel UHD Graphics 730,24,1.50 GHz,,2023-Q1,134,,https://www.intel.com/content/www/us/en/products/sku/230575/intel-core-i313100-processor-12m-cache-up-to-4-50-ghz/specifications.html,1,high,"No E-cores. RCP reported $134-$144; used low end. Also supports DDR4-3200. Re-verified this session: base power 60W, turbo power 110W (resolves an earlier ambiguous 69W figure which actually belongs to i3-13100T). Part number/all_core_boost not published on ARK page for this SKU."
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i3-13100F,Intel Core i3-13100F Processor,4,4,0,8,3.40 GHz,4.50 GHz,,5 MB,12 MB,58W,110W,Intel 7,LGA1700,1,5.0 and 4.0,20,DDR5,2,DDR5-4800,192,no,,,,,,,2023-Q1,109,,https://www.intel.com/content/www/us/en/products/sku/230576/intel-core-i313100f-processor-12m-cache-up-to-4-50-ghz/specifications.html,1,high,"No iGPU (F suffix). No E-cores. RCP reported $109-$119; used low end. Also supports DDR4-3200. Corrected this session: max turbo frequency initially mis-recorded as 4.20GHz (transposed with i3-13100T); re-verified against ARK page headline as 4.50GHz. Base power 58W (1W lower than non-F i3-13100's 60W) confirmed via anchored read -- genuine minor spec difference, not an error. Part number/all_core_boost not published on ARK page for this SKU."
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i3-13100T,Intel Core i3-13100T Processor,4,4,0,8,2.50 GHz,4.20 GHz,,5 MB,12 MB,35W,69W,Intel 7,LGA1700,1,5.0 and 4.0,20,DDR5,2,DDR5-4800,192,no,,,Intel UHD Graphics 730,24,1.50 GHz,,2023-Q1,134,,https://www.intel.com/content/www/us/en/products/sku/230579/intel-core-i313100t-processor-12m-cache-up-to-4-20-ghz/specifications.html,1,high,No E-cores. Also supports DDR4-3200. Corrected this session: max turbo frequency initially mis-recorded as 4.50GHz (transposed with i3-13100F); re-verified against ARK page headline as 4.20GHz. Turbo power 69W confirmed via anchored read. Part number/all_core_boost not published on ARK page for this SKU.
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i5-13400,Intel Core i5-13400 Processor,10,6,4,16,2.50 GHz,4.60 GHz,,9.5 MB,20 MB,65W,148W,Intel 7,LGA1700,1,5.0 and 4.0,20,DDR5,2,DDR5-4800,192,no,,,Intel UHD Graphics 730,24,1.55 GHz,,2023-Q1,221,,https://www.intel.com/content/www/us/en/products/sku/230495/intel-core-i513400-processor-20m-cache-up-to-4-60-ghz/specifications.html,1,high,"E-core base 1.80GHz, E-core max turbo 3.30GHz. RCP reported $221-$231; used low end. Also supports DDR4-3200. Part number/all_core_boost not published on ARK page for this SKU."
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i5-13400F,Intel Core i5-13400F Processor,10,6,4,16,2.50 GHz,4.60 GHz,,9.5 MB,20 MB,65W,148W,Intel 7,LGA1700,1,5.0 and 4.0,20,DDR5,2,DDR5-4800,192,no,,,,,,,2023-Q1,196,,https://www.intel.com/content/www/us/en/products/sku/230501/intel-core-i513400f-processor-20m-cache-up-to-4-60-ghz/specifications.html,1,high,"No iGPU (F suffix). E-core base 1.80GHz, E-core max turbo 3.30GHz. RCP reported $196-$206; used low end. Also supports DDR4-3200. Corrected this session: an initial mis-extraction had wrongly recorded cache/power/clock values from an adjacent SKU block; re-verified against anchored ARK Processor-Number marker to match expected i5-13400 sibling pattern (20MB/9.5MB/65W/148W/4.60GHz)."
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i5-13400T,Intel Core i5-13400T Processor,10,6,4,16,1.30 GHz,4.60 GHz,,9.5 MB,20 MB,35W,82W,Intel 7,LGA1700,1,5.0 and 4.0,20,DDR5,2,DDR5-4800,192,no,,,Intel UHD Graphics 730,24,1.55 GHz,,2023-Q1,221,,https://www.intel.com/content/www/us/en/products/sku/230577/intel-core-i513400t-processor-20m-cache-up-to-4-60-ghz/specifications.html,1,high,"E-core base 1.00GHz, E-core max turbo 3.30GHz. T-suffix (thermal spec PCG2020D vs non-T's PCG2020C). Also supports DDR4-3200. Part number/all_core_boost not published on ARK page for this SKU."
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i5-13500,Intel Core i5-13500 Processor,14,6,8,20,2.50 GHz,4.80 GHz,,11.5 MB,24 MB,65W,154W,Intel 7,LGA1700,1,5.0,20,DDR5,2,DDR5-4800,128,no,,,Intel UHD Graphics 770,32,1.55 GHz,,2023-Q1,232,BX8071513500,https://ark.intel.com/content/www/us/en/ark/products/230580/intel-core-i5-13500-processor-24m-cache-up-to-4-80-ghz.html,1,high,RCP reported $232-$242; used lower figure. Also supports DDR4-3200. Tray part number not found. PCIe 5.0+4.0 config 1x16+4 or 2x8+4.
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i5-13500T,Intel Core i5-13500T Processor,14,6,8,20,1.60 GHz,4.60 GHz,,11.5 MB,24 MB,35W,92W,Intel 7,LGA1700,1,5.0,20,DDR5,2,DDR5-4800,128,no,,,Intel UHD Graphics 770,32,1.55 GHz,,2023-Q1,232,CM8071505092901,https://ark.intel.com/content/www/us/en/ark/products/230578/intel-core-i5-13500t-processor-24m-cache-up-to-4-60-ghz.html,1,high,"Only tray/OEM part number found (CM8071505092901); boxed part not found, likely OEM-only SKU. Also supports DDR4-3200. PCIe 5.0+4.0 config 1x16+4 or 2x8+4."
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i5-13600,Intel Core i5-13600 Processor,14,6,8,20,2.70 GHz,5.00 GHz,,11.5 MB,24 MB,65W,154W,Intel 7,LGA1700,1,5.0,20,DDR5,2,DDR5-4800,192,no,,,Intel UHD Graphics 770,32,,,2023-Q1,255,BX8071513600,https://ark.intel.com/content/www/us/en/ark/products/230574/intel-core-i513600-processor-24m-cache-up-to-5-00-ghz.html,1,medium,Also supports DDR4-3200. Tray part number not found. igpu_clock not confirmed for this exact SKU (left blank). PCIe 5.0+4.0 config 1x16+4 or 2x8+4.
Intel,Core (13th Gen),desktop,Raptor Lake-S,Raptor Lake,Core i5-13600K,Intel Core i5-13600K Processor,14,6,8,20,3.50 GHz,5.10 GHz,,20 MB,24 MB,125W,181W,Intel 7,LGA1700,1,5.0,20,DDR5,2,DDR5-5600,,no,,,Intel UHD Graphics 770,32,1.50 GHz,,2022-Q4,319,BX8071513600K / CM8071504821005,https://ark.intel.com/content/www/us/en/ark/products/230493/intel-core-i5-13600k-processor-24m-cache-up-to-5-10-ghz.html,1,high,Also supports DDR4-3200. Max memory capacity not confirmed for this exact SKU (left blank rather than assume vs conflicting sibling values of 128/192GB). PCIe 5.0+4.0 config 1x16+4 or 2x8+4.
